GeneID	EC_Number	GO_Terms	Symbol	Description	Pathway
Cz19g07100		GO:0003677 GO:0006310 GO:0015074			Unknown
Cz19g07110					Unknown
Cz19g07120		GO:0005515			Unknown
Cz19g07130			AT1G80090	(1 of 1) PTHR13780:SF102 - SNF1-RELATED PROTEIN KINASE REGULATORY SUBUNIT GAMMA-LIKE PV42B	Protein_Kinase_Signalling
Cz19g07140	EC:2.1.1.85		AT4G14000	(1 of 1) PTHR14614:SF39 - HISTIDINE PROTEIN METHYLTRANSFERASE 1 HOMOLOG	Protein_Methylation
Cz19g07150		GO:0005515	AT1G29320	(1 of 1) K14841 - ribosome biogenesis protein NSA1 (NSA1, WDR74)	Translation
Cz19g07160					Unknown
Cz19g07170		GO:0005524 GO:0140662	AT1G79930	(1 of 4) K09489 - heat shock 70kDa protein 4 (HSPA4)	Chaperone
Cz19g07180					Unknown
Cz19g07190					Unknown
Cz19g07200					Unknown
Cz19g08010					Unknown
Cz19g08020		GO:0016020 GO:0022857 GO:0055085	AT1G76430	(1 of 1) PTHR24064:SF492 - INORGANIC PHOSPHATE TRANSPORTER 1-9-RELATED	Phosphate_Transport
Cz19g08030	EC:3.6.3.27	GO:0016020 GO:0022857 GO:0055085	AT2G38940	(1 of 1) PTHR24064:SF616 - INORGANIC PHOSPHATE TRANSPORTER PHO84	Phosphate_Transport
Cz19g08040			AT1G67140	(1 of 1) PTHR46975:SF2 - PROTEIN SWEETIE	Sugar_Transport
Cz19g08050		GO:0016620 GO:0051287	AT1G09500	(1 of 3) PTHR10366:SF825 - NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN	Unknown
Cz19g08060					Unknown
Cz19g08070		GO:0003676 GO:0008270	AT2G17870	(1 of 1) PTHR46565:SF23 - COLD SHOCK DOMAIN-CONTAINING PROTEIN 3	Unknown
Cz19g08080					Unknown
Cz19g08090	EC:2.7.7.49 EC:2.7.7.7 EC:3.1.26.4	GO:0003676 GO:0015074	ATMG00860	(1 of 1) PTHR45643:SF7 - REVERSE TRANSCRIPTASE RNASE H-LIKE DOMAIN-CONTAINING PROTEIN	RNA_Processing
Cz19g08100					Unknown
Cz19g08110		GO:0016301	AT2G46090	(1 of 1) PTHR12358:SF54 - SPHINGOID LONG-CHAIN BASES KINASE 2, MITOCHONDRIAL	Protein_Kinase_Signalling
Cz19g08120					Unknown
Cz19g08130	EC:1.6.5.12 EC:1.6.5.9	GO:0016491	AT5G22140	(1 of 1) PTHR43735:SF14 - FAD_NAD(P)-BINDING OXIDOREDUCTASE FAMILY PROTEIN	Redox_Metabolism
Cz19g08140		GO:0008061			Unknown
Cz19g08150	EC:1.1.1.300		AT5G02540	(1 of 1) PTHR24320:SF227 - RETINOL DEHYDROGENASE 12	Redox_Metabolism
Cz19g08160		GO:0015031 GO:0016020	AT1G03550	(1 of 1) PTHR10687:SF56 - SECRETORY CARRIER-ASSOCIATED MEMBRANE PROTEIN 2	Unknown
Cz19g08170	EC:1.4.3.3	GO:0003884 GO:0016491 GO:0046416 GO:0071949			Unknown
Cz19g08180		GO:0003677 GO:0005515 GO:0006260	AT3G07720	(1 of 1) PTHR47435:SF4 - KELCH REPEAT PROTEIN (AFU_ORTHOLOGUE AFUA_5G12780)	Unknown
Cz19g08190	EC:6.1.1.17	GO:0000049 GO:0000166 GO:0004812 GO:0005524 GO:0043039	AT5G64050	(1 of 2) 6.1.1.17 - glutamate--tRNA ligase. / glutamyl-tRNA synthetase.	Glutamate
Cz19g08200					Unknown
Cz19g08210	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468 GO:0016887	AT2G07020	(1 of 1) PTHR45647:SF29 - KINASE WITH ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE DOMAIN-CONTAINING PROTEIN	Purine
Cz19g08220					Unknown
Cz19g08230		GO:0000340 GO:0003729			Unknown
Cz19g08240	EC:2.3.1.255	GO:0016747	AT5G13780	(1 of 1) PTHR23091:SF4 - ARD1 HOMOLOG A, N-ACETYLTRANSFERASE	Protein_Acetylation
Cz19g08250		GO:0006886 GO:0031267	AT5G62600	(1 of 1) PTHR12363:SF33 - TRANSPORTIN-3	RNA_Splicing
Cz19g09010			AT5G62600	(1 of 1) PTHR12363:SF33 - TRANSPORTIN-3	RNA_Splicing
Cz19g09020		GO:0016301			Unknown
Cz19g09030		GO:0016301			Unknown
Cz19g09040					Unknown
Cz19g09050		GO:0006629	AT1G05790	(1 of 1) PTHR47030:SF2 - LIPASE CLASS 3 FAMILY PROTEIN	Lipid_Hydrolase
Cz19g09060					Unknown
Cz19g09070					Unknown
Cz19g09080		GO:0061657 GO:0071569	AT1G27530	(1 of 1) K12165 - ufm1-conjugating enzyme 1 (UFC1)	Ubiquitin_Proteasome
Cz19g09090		GO:0051225 GO:0070652	AT1G50710	(1 of 1) K16587 - HAUS augmin-like complex subunit 4 (HAUS4)	Gamma_Tubulin_Centrosome
Cz19g09100					Unknown
Cz19g09110					Unknown
Cz19g09120					Unknown
Cz19g09130					Unknown
Cz19g09140	EC:3.6.5.3	GO:0003924 GO:0005525	AT4G11160	(1 of 1) PTHR43381:SF20 - TRANSLATION INITIATION FACTOR IF-2, MITOCHONDRIAL	Translation
Cz19g09150		GO:0005509	AT5G62720	(1 of 2) PF04982 - HPP family (HPP)	Unknown
Cz19g09160			AT1G67620	(1 of 1) PTHR21043:SF0 - MITOCHONDRIAL ASSEMBLY OF RIBOSOMAL LARGE SUBUNIT PROTEIN 1	Translation
Cz19g09170					Unknown
Cz19g09180					Unknown
Cz19g09190	EC:3.6.4.13	GO:0003676 GO:0005515 GO:0005524 GO:0016887	AT2G35920	(1 of 1) PTHR18934:SF237 - ATP-DEPENDENT DNA_RNA HELICASE DHX36	Unknown
Cz19g10010					Unknown
Cz19g10020			AT5G59570	(1 of 2) PTHR31442:SF21 - HOMEODOMAIN-LIKE SUPERFAMILY PROTEIN-RELATED	Unknown
Cz19g10030					Unknown
Cz19g10040		GO:0004222 GO:0016020 GO:0071586	AT5G60750	(1 of 4) K07052 - uncharacterized protein (K07052)	Unknown
Cz19g10050			AT5G53400	(1 of 1) PTHR12356:SF3 - NUCLEAR MIGRATION PROTEIN NUDC	Unknown
Cz19g10060		GO:0005634	AT4G21110	(1 of 1) K12873 - bud site selection protein 31 (BUD31, G10)	RNA_Splicing
Cz19g10070					Unknown
Cz19g10080	EC:3.5.3.18				Unknown
Cz19g10090			AT5G01340	(1 of 1) K15100 - solute carrier family 25 (mitochondrial citrate transporter), member 1 (SLC25A1, CTP)	TCA_Cycle
Cz19g10100	EC:3.1.3.23		AT2G38740	(1 of 2) 3.1.3.23 - sugar-phosphatase. / sugar-phosphatase.	Unknown
Cz19g10110	EC:3.4.11.1 EC:3.4.11.23	GO:0005737 GO:0006508 GO:0019538 GO:0030145 GO:0046872 GO:0070006	AT2G24200	(1 of 1) PTHR11963:SF36 - LEUCINE AMINOPEPTIDASE 1	Leucine
Cz19g10120					Unknown
Cz19g10130		GO:0016887	AT1G33290	(1 of 1) PTHR20953:SF13 - EXPRESSED PROTEIN	Unknown
Cz19g10140	EC:1.14.14.1	GO:0004497 GO:0005506 GO:0016705 GO:0020037	AT1G31800	(1 of 1) K15747 - beta-ring hydroxylase (LUT5, CYP97A3)	Lutein
Cz19g10150		GO:0050825			Unknown
Cz19g10160		GO:0006952 GO:0016020	AT5G53760	(1 of 1) PTHR31942:SF87 - MLO-LIKE PROTEIN 11	Unknown
Cz19g10170					Unknown
Cz19g10180		GO:0006952 GO:0016020	AT2G44110	(1 of 1) PTHR31942:SF74 - MLO-LIKE PROTEIN 15	Unknown
Cz19g10190	EC:6.3.4.14 EC:6.4.1.2	GO:0003989 GO:0005524 GO:0006633 GO:0016874 GO:0046872	AT1G36160	(1 of 2) K11262 - acetyl-CoA carboxylase / biotin carboxylase (ACAC)	Biotin
Cz19g10200					Unknown
CzCPg00010	EC:1.10.3.9	GO:0009772 GO:0019684 GO:0045156	ATCG00020	(1 of 1) K02703 - photosystem II P680 reaction center D1 protein (psbA)	Photosynthesis
CzCPg00020		GO:0015078 GO:0015986 GO:0045263	ATCG00130	(1 of 1) PTHR34264:SF3 - ATP SYNTHASE SUBUNIT B, CHLOROPLASTIC	Chloroplast_Function
CzCPg00030	EC:3.6.3.14	GO:0015078 GO:0015986 GO:0033177 GO:0045263 GO:1902600	ATCG00140	(1 of 1) K02110 - F-type H+-transporting ATPase subunit c (ATPF0C, atpE)	ATP_Synthase
CzCPg00040	EC:1.10.3.9	GO:0009521 GO:0009767 GO:0016020 GO:0016168 GO:0019684	ATCG00280	(1 of 1) K02705 - photosystem II CP43 chlorophyll apoprotein (psbC)	Chlorophyll
CzCPg00050		GO:0005524 GO:0016887	AT1G06430	(1 of 1) PTHR23076:SF131 - ATP-DEPENDENT ZINC METALLOPROTEASE FTSH 8, CHLOROPLASTIC	Protein_Proteolysis
CzCPg00060	EC:2.7.7.6	GO:0003677 GO:0003899 GO:0006351	ATCG00170	(1 of 1) PTHR48355:SF1 - DNA-DIRECTED RNA POLYMERASE SUBUNIT BETA'	Unknown
CzCPg00070		GO:0003723 GO:0003735 GO:0006412	ATCG00800	(1 of 1) PTHR11760:SF19 - 30S RIBOSOMAL PROTEIN S3, CHLOROPLASTIC	Translation
CzCPg00090	EC:1.3.7.7	GO:0015995 GO:0016491 GO:0016730 GO:0019685			Unknown
CzCPg00100					Unknown
CzCPg00110	EC:2.7.7.6	GO:0003677 GO:0003899 GO:0006351 GO:0016539	ATCG00190	(1 of 1) K03043 - DNA-directed RNA polymerase subunit beta (rpoB)	Unknown
CzCPg00120	EC:2.7.7.6	GO:0003677 GO:0003899 GO:0006351	ATCG00190	(1 of 1) K03043 - DNA-directed RNA polymerase subunit beta (rpoB)	Unknown
CzCPg00130	EC:1.10.3.9	GO:0009523 GO:0009539 GO:0009767 GO:0015979 GO:0016020 GO:0019684 GO:0020037	ATCG00570	(1 of 1) K02708 - photosystem II cytochrome b559 subunit beta (psbF)	Photosynthesis
CzCPg00140		GO:0009523 GO:0009539 GO:0015979 GO:0016020	ATCG00560	(1 of 1) K02713 - photosystem II PsbL protein (psbL)	Photosynthesis
CzCPg00150	EC:1.10.9.1	GO:0009512	ATCG00600	(1 of 1) K02640 - cytochrome b6-f complex subunit 5 (petG)	Unknown
CzCPg00160		GO:0003735 GO:0005840 GO:0006412 GO:0015935	ATCG00065	(1 of 5) K02950 - small subunit ribosomal protein S12 (RP-S12, MRPS12, rpsL)	Translation
CzCPg00170	EC:1.97.1.12	GO:0009522 GO:0015979	ATCG00630	(1 of 1) K02697 - photosystem I subunit IX (psaJ)	Photosynthesis
CzCPg00180		GO:0015078 GO:0015986 GO:0045263	ATCG00150	(1 of 1) K02108 - F-type H+-transporting ATPase subunit a (ATPF0A, atpB)	ATP_Synthase
CzCPg00190		GO:0009523 GO:0009539 GO:0015979 GO:0016020	ATCG00550	(1 of 1) K02711 - photosystem II PsbJ protein (psbJ)	Photosynthesis
CzCPg00200	EC:1.97.1.12	GO:0009579 GO:0015979 GO:0016020	ATCG00350	(1 of 1) K02689//K02690 - photosystem I P700 chlorophyll a apoprotein A1 (psaA) // photosystem I P700 chlorophyll a apoprotein A2 (psaB)	Chlorophyll
CzCPg00210	EC:1.10.3.9	GO:0009772 GO:0019684 GO:0045156	ATCG00270	(1 of 1) K02706 - photosystem II P680 reaction center D2 protein (psbD)	Photosynthesis
CzCPg00240		GO:0009055 GO:0009512			Unknown
CzCPg00250	EC:1.97.1.12		ATCG01060	(1 of 1) PTHR24960:SF88 - PHOTOSYSTEM I IRON-SULFUR CENTER	Photosynthesis
CzCPg00270	EC:1.97.1.12	GO:0009579 GO:0015979 GO:0016020	ATCG00350	(1 of 1) K02689//K02690 - photosystem I P700 chlorophyll a apoprotein A1 (psaA) // photosystem I P700 chlorophyll a apoprotein A2 (psaB)	Chlorophyll
CzCPg00290		GO:0009523 GO:0015979 GO:0016020			Unknown
CzCPg00300	EC:1.3.7.7	GO:0015979 GO:0015995 GO:0016491 GO:0016730 GO:0046148			Unknown
CzCPg00310	EC:3.6.3.14	GO:0015986	ATCG00470	(1 of 1) K02114 - F-type H+-transporting ATPase subunit epsilon (ATPF1E, atpC)	ATP_Synthase
CzCPg00320		GO:0006412	ATCG00900	(1 of 2) PTHR11205:SF19 - 28S RIBOSOMAL PROTEIN S7, MITOCHONDRIAL	Translation
CzCPg00340		GO:0003735 GO:0005840 GO:0006412	ATCG00750	(1 of 1) K02948 - small subunit ribosomal protein S11 (RP-S11, MRPS11, rpsK)	Translation
CzCPg00360	EC:4.1.1.39	GO:0000287 GO:0015977 GO:0016984	ATCG00490	(1 of 1) K01601 - ribulose-bisphosphate carboxylase large chain (rbcL)	Calvin_Cycle
CzCPg00370		GO:0003735 GO:0005840 GO:0006412 GO:0019843	ATCG00660	(1 of 1) PTHR10986:SF12 - 50S RIBOSOMAL PROTEIN L20, CHLOROPLASTIC	Translation
CzCPg00375			ATCG01020	(1 of 1) PTHR36083:SF1 - 50S RIBOSOMAL PROTEIN L32, CHLOROPLASTIC	Translation
CzCPg00380		GO:0009523 GO:0009539 GO:0015979	ATCG00070	(1 of 1) K02712 - photosystem II PsbK protein (psbK)	Photosynthesis
CzCPg00390		GO:0009523 GO:0015979 GO:0016020 GO:0042301 GO:0050821	ATCG00710	(1 of 1) K02709 - photosystem II PsbH protein (psbH)	Photosynthesis
CzCPg00400	EC:1.10.3.9	GO:0015979 GO:0016020	ATCG00700	(1 of 1) K02715 - PsbN protein (psbN)	Unknown
CzCPg00410		GO:0009523 GO:0009539 GO:0015979 GO:0016020	ATCG00690	(1 of 1) K02718 - photosystem II PsbT protein (psbT)	Photosynthesis
CzCPg00420	EC:1.10.3.9	GO:0009521 GO:0009767 GO:0016020 GO:0016168 GO:0019684	ATCG00680	(1 of 1) K02704 - photosystem II CP47 chlorophyll apoprotein (psbB)	Chlorophyll
CzCPg00430		GO:0003676 GO:0003723 GO:0003743 GO:0006413	AT4G11175	(1 of 1) K02518 - translation initiation factor IF-1 (infA)	Translation
CzCPg00440		GO:0003735 GO:0005840 GO:0006412	ATCG00160	(1 of 1) PTHR12534:SF0 - 28S RIBOSOMAL PROTEIN S2, MITOCHONDRIAL	Translation
CzCPg00500					Unknown
CzCPg01020		GO:0003735 GO:0005840 GO:0006412 GO:0019843	ATCG00790	(1 of 2) K02878 - large subunit ribosomal protein L16 (RP-L16, MRPL16, rplP)	Translation
CzCPg01030		GO:0003735 GO:0005840 GO:0006412	ATCG00780	(1 of 3) K02874 - large subunit ribosomal protein L14 (RP-L14, MRPL14, rplN)	Translation
CzCPg01040		GO:0003735 GO:0005840 GO:0006412	AT4G01310	(1 of 1) K02931 - large subunit ribosomal protein L5 (RP-L5, MRPL5, rplE)	Translation
CzCPg01050		GO:0003735 GO:0005840 GO:0006412	ATCG00770	(1 of 1) K02994 - small subunit ribosomal protein S8 (RP-S8, rpsH)	Translation
CzCPg01070	EC:1.10.9.1	GO:0009055 GO:0016020 GO:0016491 GO:0022904	ATCG00720	(1 of 1) K02635 - cytochrome b6 (petB)	Unknown
CzCPg01080		GO:0003735 GO:0005840 GO:0006412	ATCG00650	(1 of 1) K02963 - small subunit ribosomal protein S18 (RP-S18, MRPS18, rpsR)	Translation
CzCPg01090	EC:3.6.3.14	GO:0005524 GO:0016887 GO:0046034 GO:1902600	ATCG00480	(1 of 1) K02112 - F-type H+-transporting ATPase subunit beta (ATPF1B, atpD)	ATP_Synthase
CzCPg01095	EC:2.7.7.6	GO:0003899 GO:0006351 GO:0046983	ATCG00740	(1 of 1) K03040 - DNA-directed RNA polymerase subunit alpha (rpoA)	Unknown
CzCPg01120		GO:0009055 GO:0009767 GO:0016020 GO:0016491 GO:0042651 GO:0045156	ATCG00730	(1 of 1) 1.1.1.319 - isoeugenol synthase. / T-anol/isoeugenol synthase 1.	Unknown
CzCPg01130	EC:1.10.9.1	GO:0005506 GO:0009055 GO:0015979 GO:0020037 GO:0042651	ATCG00540	(1 of 1) K02634 - apocytochrome f (petA)	Unknown
CzCPg01140		GO:0003735 GO:0005840 GO:0006412	ATCG00760	(1 of 1) PTHR42888:SF1 - 50S RIBOSOMAL PROTEIN L36, CHLOROPLASTIC	Translation
CzCPg01150	EC:1.3.7.7	GO:0005524 GO:0016491			Unknown
CzCPg01160		GO:0005515	ATCG00360	(1 of 8) IPR001440//IPR011990//IPR019734 - Tetratricopeptide repeat 1 // Tetratricopeptide-like helical domain // Tetratricopeptide repeat	Unknown
CzCPg01170		GO:0009522 GO:0009579 GO:0015979 GO:0016020	ATCG00520	(1 of 1) PTHR33288:SF4 - PHOTOSYSTEM I ASSEMBLY PROTEIN YCF4	Photosynthesis
CzCPg01180		GO:0003735 GO:0005840 GO:0006412	AT1G74970	(1 of 1) PTHR21569:SF1 - 28S RIBOSOMAL PROTEIN S9, MITOCHONDRIAL	Translation
CzCPg01190		GO:0009523 GO:0009767 GO:0015979 GO:0016020 GO:0019684 GO:0020037 GO:0046872	ATCG00580	(1 of 1) K02707 - photosystem II cytochrome b559 subunit alpha (psbE)	Photosynthesis
CzCPg01200					Unknown
CzCPg01210	EC:1.97.1.12		ATCG00350	(1 of 1) K02689//K02690 - photosystem I P700 chlorophyll a apoprotein A1 (psaA) // photosystem I P700 chlorophyll a apoprotein A2 (psaB)	Chlorophyll
CzCPg01230	EC:3.6.5.3	GO:0003924 GO:0005525	AT4G20360	(1 of 1) PTHR43721:SF5 - ELONGATION FACTOR TU, CHLOROPLASTIC	Chloroplast_Function
CzCPg01240	EC:2.7.7.6	GO:0003677 GO:0003899 GO:0006351	ATCG00180	(1 of 1) PTHR19376:SF54 - DNA-DIRECTED RNA POLYMERASE SUBUNIT BETA'	Unknown
CzCPg01260	EC:3.4.21.92	GO:0004176 GO:0004252 GO:0006508	AT5G45390	(1 of 9) K01358 - ATP-dependent Clp protease, protease subunit (clpP, CLPP)	Protein_Proteolysis
CzCPg01270		GO:0003723 GO:0019843	ATCG00380	(1 of 1) PTHR11831:SF4 - 37S RIBOSOMAL PROTEIN NAM9, MITOCHONDRIAL	Translation
CzCPg01290	EC:3.6.3.14	GO:0005524 GO:0015986 GO:0046034 GO:1902600	ATCG00120	(1 of 1) K02111 - F-type H+-transporting ATPase subunit alpha (ATPF1A, atpA)	ATP_Synthase
CzCPg01300		GO:0003735 GO:0005840 GO:0006412	ATCG00330	(1 of 1) PTHR19836:SF19 - 28S RIBOSOMAL PROTEIN S14, MITOCHONDRIAL	Translation
CzCPg01310		GO:0003735 GO:0005840 GO:0006412	ATCG00820	(1 of 1) PTHR11880:SF8 - 37S RIBOSOMAL PROTEIN S19, MITOCHONDRIAL	Translation
CzCPg01320		GO:0003735 GO:0005840 GO:0006412	ATCG00830	(1 of 2) K02886 - large subunit ribosomal protein L2 (RP-L2, MRPL2, rplB)	Translation
CzCPg01330		GO:0003735 GO:0005840 GO:0006412	ATCG00840	(1 of 3) K02892 - large subunit ribosomal protein L23 (RP-L23, MRPL23, rplW)	Translation
CzCPg01360	EC:1.97.1.12	GO:0009579 GO:0015979 GO:0016020	ATCG00340	(1 of 1) PTHR30128:SF75 - PHOTOSYSTEM I P700 CHLOROPHYLL A APOPROTEIN A2	Chlorophyll
CzCPg01370		GO:0017004 GO:0020037	ATCG01040	(1 of 1) PTHR30071:SF1 - HEME EXPORTER PROTEIN C	Unknown
CzCPg01380		GO:0009523 GO:0009539 GO:0015979 GO:0042549	ATCG00300	(1 of 1) K02724 - photosystem II PsbZ protein (psbZ)	Photosynthesis
CzCPg01390		GO:0009523 GO:0015979 GO:0016020 GO:0019684	ATCG00220	(1 of 1) K02714 - photosystem II PsbM protein (psbM)	Photosynthesis
CzCPg01420	EC:1.10.3.9	GO:0009523 GO:0009539 GO:0015979 GO:0016020	ATCG00080	(1 of 1) K02710 - photosystem II PsbI protein (psbI)	Photosynthesis
CzCPg01430		GO:0016020	ATCG00530	(1 of 1) PTHR33650:SF2 - CHLOROPLAST ENVELOPE MEMBRANE PROTEIN	Chloroplast_Function
CzCPg01440		GO:0003735 GO:0005840 GO:0006412	AT3G27850	(1 of 2) PTHR45987:SF25 - 50S RIBOSOMAL PROTEIN L12-1, CHLOROPLASTIC-RELATED	Translation
CzMTg00010		GO:0008121 GO:0009055 GO:0016020 GO:0016491 GO:0022904 GO:0045275	AT2G07727	(1 of 2) K00412 - ubiquinol-cytochrome c reductase cytochrome b subunit (CYTB, petB)	Ubiquinone_Biosynthesis
CzMTg00020		GO:0004519			Unknown
CzMTg00030	EC:1.2.1.83 EC:1.4.3.24	GO:0006397	ATMG00520	(1 of 1) PTHR33642:SF5 - MATURASE	Unknown
CzMTg00040	EC:1.9.3.1	GO:0004129 GO:0005507 GO:0016020 GO:0022900	ATMG00160	(1 of 1) K02261 - cytochrome c oxidase subunit 2 (COX2)	Mitochondrial_ETC
CzMTg00050	EC:1.9.3.1	GO:0004129 GO:0009060 GO:0016020 GO:0020037	ATMG01360	(1 of 1) K02256 - cytochrome c oxidase subunit 1 (COX1)	Mitochondrial_ETC
CzMTg00053		GO:0004519			Unknown
CzMTg00057					Unknown
CzMTg00060		GO:0004519			Unknown
CzMTg00070		GO:0004519			Unknown
CzMTg00080	EC:1.6.5.3		ATMG01320	(1 of 3) K03879 - NADH-ubiquinone oxidoreductase chain 2 (ND2)	Ubiquinone_Biosynthesis
CzMTg00100	EC:1.9.3.1	GO:0004129 GO:0009055 GO:0016020 GO:0022904	AT2G07687	(1 of 2) K02262 - cytochrome c oxidase subunit 3 (COX3)	Mitochondrial_ETC
CzMTg00120	EC:1.6.5.3	GO:0008137	ATMG00270	(1 of 1) K03884 - NADH-ubiquinone oxidoreductase chain 6 (ND6)	Ubiquinone_Biosynthesis
CzMTg00130	EC:1.6.5.3	GO:0016020	ATMG01120	(1 of 4) K03878 - NADH-ubiquinone oxidoreductase chain 1 (ND1)	Ubiquinone_Biosynthesis
CzMTg00140		GO:0015078 GO:0015986 GO:0033177 GO:0045263 GO:1902600	AT2G07671	(1 of 2) K02128 - F-type H+-transporting ATPase subunit c (ATPeF0C, ATP5G, ATP9)	ATP_Synthase
CzMTg00150	EC:1.6.5.3	GO:0008137	AT2G07751	(1 of 2) K03880 - NADH-ubiquinone oxidoreductase chain 3 (ND3)	Ubiquinone_Biosynthesis
CzMTg00170					Unknown
CzMTg00230		GO:0015078 GO:0015986 GO:0045263	ATMG01170	(1 of 3) K02126 - F-type H+-transporting ATPase subunit a (ATPeF0A, MTATP6, ATP6)	ATP_Synthase
CzMTg00250	EC:1.6.5.3		ATMG00665	(1 of 3) K03883 - NADH-ubiquinone oxidoreductase chain 5 (ND5)	Ubiquinone_Biosynthesis
CzMTg00310	EC:1.6.5.3		ATMG00650	(1 of 1) K03882 - NADH-ubiquinone oxidoreductase chain 4L (ND4L)	Ubiquinone_Biosynthesis
CzMTg00320	EC:1.6.5.3	GO:0008137 GO:0042773	ATMG00580	(1 of 1) K03881 - NADH-ubiquinone oxidoreductase chain 4 (ND4)	Ubiquinone_Biosynthesis
CzMTg00330		GO:0004519			Unknown
CzMTg00340		GO:0004519	AT2G15820	(1 of 1) PTHR47539:SF1 - PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN OTP51, CHLOROPLASTIC	Chloroplast_Function
UNPLg00002					Unknown
UNPLg00003	EC:4.1.1.17	GO:0003824 GO:0006596	AT3G14390	(1 of 2) 4.1.1.20 - diaminopimelate decarboxylase. / meso-2,6-diaminoheptanedioate carboxy-lyase.	Lysine
UNPLg00004	EC:3.4.13.18	GO:0006508 GO:0016787			Unknown
UNPLg00005		GO:0005515			Unknown
UNPLg00006	EC:1.14.13.10	GO:0071949	AT5G11330	(1 of 1) 1.14.13.114 - 6-hydroxynicotinate 3-monooxygenase. / HNA-3-monooxygenase.	Unknown
UNPLg00007	EC:4.1.3.27	GO:0016787	AT5G57890	(1 of 6) K01658 - anthranilate synthase component II (trpG)	Tryptophan
UNPLg00008	EC:2.7.1.182		AT5G04490	(1 of 1) 2.7.1.182 - phytol kinase. / phytol kinase.	Vitamin_E_Tocopherol
UNPLg00009					Unknown
UNPLg00010			AT2G31090		Unknown
UNPLg00011		GO:0008270	AT3G54826	(1 of 1) K17808 - mitochondrial protein import protein ZIM17 (ZIM17, DNLZ, Tim15)	Mitochondrial_Import
UNPLg00012	EC:1.14.19.31	GO:0006629 GO:0016491	AT2G46210	(1 of 2) 1.14.19.29 - sphingolipid 8-(E/Z)-desaturase. / 8-sphingolipid desaturase.	Omega3_Fatty_Acid
UNPLg00013		GO:0003729 GO:0005849 GO:0006378	AT4G25550	(1 of 1) PTHR13047:SF0 - CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR SUBUNIT 5	mRNA_3_Processing
UNPLg00014	EC:3.6.3.23	GO:0005524 GO:0016887	AT3G10670	(1 of 1) 3.6.3.23 - ABC-type oligopeptide transporter. / oligopeptide-transporting ATPase.	Unknown
UNPLg00015					Unknown
UNPLg00016					Unknown
UNPLg00017					Unknown
UNPLg00018					Unknown
UNPLg00019		GO:0000398 GO:0005681	AT3G13200	(1 of 1) K12863 - protein CWC15 (CWC15)	RNA_Splicing
UNPLg00020		GO:0044528			Unknown
UNPLg00021	EC:4.2.1.170 EC:4.2.1.33		AT4G13430	(1 of 1) K01703 - 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit (leuC)	Leucine
UNPLg00022			AT1G10040	(1 of 1) PTHR12482:SF41 - ALPHA_BETA-HYDROLASES SUPERFAMILY PROTEIN	Unknown
UNPLg00023	EC:6.6.1.1		AT5G45930	(1 of 1) PTHR32039:SF19 - MAGNESIUM-CHELATASE SUBUNIT CHLI-2, CHLOROPLASTIC	Chloroplast_Function
UNPLg00024	EC:6.6.1.1	GO:0005524	AT4G18480	(1 of 1) PTHR32039:SF9 - MAGNESIUM-CHELATASE SUBUNIT CHLI-2, CHLOROPLASTIC	Chloroplast_Function
UNPLg00025					Unknown
UNPLg00026	EC:3.1.1.4	GO:0006629	AT4G37060	(1 of 3) PTHR32176:SF89 - PATATIN-LIKE PROTEIN 1-RELATED	Lipid_Hydrolase
UNPLg00027					Unknown
UNPLg00028					Unknown
UNPLg00029					Unknown
UNPLg00030	EC:2.6.1.42	GO:0003824 GO:0004084 GO:0009081	AT3G49680	(1 of 2) PTHR42825:SF2 - BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED	Chloroplast_Function
UNPLg00032					Unknown
UNPLg00033			AT4G02110	(1 of 1) PTHR47181:SF2 - BRCT DOMAIN-CONTAINING PROTEIN	Unknown
UNPLg00034					Unknown
UNPLg00035	EC:1.17.4.1	GO:0009263 GO:0016491	AT3G27060	(1 of 2) 1.17.4.1//1.17.4.2 - ribonucleoside-diphosphate reductase. / ribonucleotide reductase. // ribonucleoside-triphosphate reductase (thioredoxin). / ribonucleotide reductase.	Redox_Metabolism
UNPLg00036					Unknown
UNPLg00037					Unknown
UNPLg00038		GO:0003677 GO:0005524 GO:0016787			Unknown
UNPLg00039	EC:2.7.11.1	GO:0005515 GO:0016887 GO:0043531	AT5G41750	(1 of 1) KOG0531//KOG0617 - Protein phosphatase 1, regulatory subunit, and related proteins // Ras suppressor protein (contains leucine-rich repeats)	Leucine
UNPLg00040					Unknown
UNPLg00041	EC:3.6.1.3	GO:0003677 GO:0005524 GO:0016787			Unknown
UNPLg00042					Unknown
UNPLg00043					Unknown
UNPLg00044					Unknown
UNPLg00045					Unknown
UNPLg00046					Unknown
UNPLg00047					Unknown
UNPLg00048					Unknown
