GeneID	EC_Number	GO_Terms	Symbol	Description	Pathway
Cre15.g638050			Cre15.g638050	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g635100			Cre15.g635100	nucleus regulation of DNA-templated transcription protein binding	Unknown
Cre15.g641266			Cre15.g641266	membrane Golgi apparatus transmembrane transport antiporter activity nucleotide-sugar transmembrane transporter activity nucleobase-containing compound transport carbohydrate derivative transport organophosphate ester transport	Vesicle_Trafficking
Cre15.g643000			Cre15.g643000	Unknown	Unknown
Cre15.g634950			Cre15.g634950	Unknown	Unknown
Cre15.g638955			Cre15.g638955	Unknown	Unknown
Cre15.g634600			Cre15.g634600	protein binding	Unknown
Cre15.g638101			Cre15.g638101	Unknown	Unknown
Cre15.g640101			Cre15.g640101	axoneme SCF ubiquitin ligase complex SCF-dependent proteasomal ubiquitin-dependent protein catabolic process protein binding	Ubiquitin_Proteasome
Cre15.g640000			Cre15.g640000	trans-Golgi network membrane	Vesicle_Trafficking
Cre15.g643517			Cre15.g643517	Unknown	Unknown
Cre15.g642000			Cre15.g642000	Unknown	Unknown
Cre15.g640400			Cre15.g640400	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g641350			Cre15.g641350	Unknown	Unknown
Cre15.g636750			Cre15.g636750	cytoplasm glutathione transferase activity glutathione metabolic process glutathione binding	Glutathione_Metabolism
Cre15.g634925			Cre15.g634925	Unknown	Unknown
Cre15.g641875			Cre15.g641875	S-adenosylmethionine-dependent methyltransferase activity methyltransferase activity	One_Carbon_Metabolism
Cre15.g634701			Cre15.g634701	ATP binding zinc ion binding nucleic acid binding nucleus cytoplasm 3'-5' DNA helicase activity double-strand break repair via homologous recombination DNA replication chromosome four-way junction helicase activity	Meiosis_Recombination
Cre15.g638450			Cre15.g638450	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g640250			Cre15.g640250	ribosomal large subunit binding nucleus cytoplasm protein transport ribosomal large subunit export from nucleus	Translation
Cre15.g635200			Cre15.g635200	mitochondrial fission peroxisomal membrane mitochondrial outer membrane lipid binding peroxisome fission molecular adaptor activity protein binding	Peroxisome_Biogenesis
Cre15.g635650			Cre15.g635650	ATP binding metal ion binding nucleotide binding D-alanine-D-alanine ligase activity	Alanine
Cre15.g640426			Cre15.g640426	Unknown	Unknown
Cre15.g642702			Cre15.g642702	Unknown	Unknown
Cre15.g643385			Cre15.g643385	membrane Golgi apparatus transmembrane transport antiporter activity	Vesicle_Trafficking
Cre15.g635800			Cre15.g635800	ATP binding ATP hydrolysis activity sister chromatid cohesion cohesin complex nucleus chromosome DNA binding cell division chromosome organization	Cell_Cycle_Chromatin
Cre15.g635993			Cre15.g635993	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g639500			Cre15.g639500	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g639552			Cre15.g639552	Unknown	Unknown
Cre15.g639134			Cre15.g639134	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g639400			Cre15.g639400	catalytic activity tRNA threonylcarbamoyladenosine modification transferase activity metal ion binding acyltransferase activity mitochondrion tRNA processing acyltransferase activity, transferring groups other than amino-acyl groups N(6)-L-threonylcarbamoyladenine synthase activity adenylylsulfatase activity	tRNA_Modification
Cre15.g636004			Cre15.g636004	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g635350			Cre15.g635350	protein-arginine N-methyltransferase activity transferase activity nucleus methyltransferase activity methylation cytoplasm chromatin organization peptidyl-arginine methylation protein-arginine omega-N asymmetric methyltransferase activity protein-arginine omega-N monomethyltransferase activity regulation of DNA-templated transcription chromatin remodeling histone H3R2 methyltransferase activity	Protein_Methylation
Cre15.g639136			Cre15.g639136	Unknown	Unknown
Cre15.g643680			Cre15.g643680	Unknown	Unknown
Cre15.g636650			Cre15.g636650	DNA binding nucleus RNA polymerase II cis-regulatory region sequence-specific DNA binding RNA polymerase III type 3 promoter sequence-specific DNA binding snRNA transcription by RNA polymerase II snRNA transcription by RNA polymerase III snRNA-activating protein complex core promoter sequence-specific DNA binding bent DNA binding	RNA_Splicing
Cre15.g637761			Cre15.g637761	ATP binding membrane ATP hydrolysis activity transmembrane transport nucleotide binding ABC-type transporter activity peroxisomal membrane fatty acid beta-oxidation ATPase-coupled transmembrane transporter activity peroxisome organization long-chain fatty acid transmembrane transporter activity long-chain fatty acid import into peroxisome very long-chain fatty acid catabolic process	Fatty_Acid
Cre15.g635998			Cre15.g635998	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g635450			Cre15.g635450	Unknown	Unknown
Cre15.g638304			Cre15.g638304	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g635900			Cre15.g635900	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g641600			Cre15.g641600	Unknown	Unknown
Cre15.g639503			Cre15.g639503	ATP binding protein kinase activity protein phosphorylation transferase activity kinase activity nucleotide binding protein serine/threonine kinase activity cytoplasm signal transduction	Serine
Cre15.g634878			Cre15.g634878	ATP binding protein kinase activity protein phosphorylation	Protein_Kinase_Signalling
Cre15.g636896			Cre15.g636896	tRNA processing flavin adenine dinucleotide binding tRNA dihydrouridine synthase activity oxidoreductase activity RNA binding tRNA binding tRNA dihydrouridine synthesis	Purine
Cre15.g640750			Cre15.g640750	ATP binding protein kinase activity protein phosphorylation transferase activity kinase activity nucleotide binding protein serine/threonine kinase activity intracellular signal transduction	Serine
Cre15.g642539			Cre15.g642539	Unknown	Unknown
Cre15.g635376			Cre15.g635376	Unknown	Unknown
Cre15.g636400			Cre15.g636400	endoplasmic reticulum membrane signal recognition particle binding response to stress ERAD pathway endoplasmic reticulum cellular response to stress	ER_Protein_Quality
Cre15.g634650			Cre15.g634650	Unknown	Unknown
Cre15.g643704			Cre15.g643704	Unknown	Unknown
Cre15.g636550			Cre15.g636550	DNA recombination DNA repair nucleus mitotic recombination double-strand break repair via homologous recombination double-strand break repair via single-strand annealing	DNA_Repair
Cre15.g639379			Cre15.g639379	Unknown	Unknown
Cre15.g643740			Cre15.g643740	Unknown	Unknown
Cre15.g638954			Cre15.g638954	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g635000			Cre15.g635000	intracellular signal transduction cyclic nucleotide biosynthetic process	Unknown
Cre15.g636350			Cre15.g636350	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g643384			Cre15.g643384	Unknown	Unknown
Cre15.g641500			Cre15.g641500	Unknown	Unknown
Cre15.g637700			Cre15.g637700	Unknown	Unknown
Cre15.g638300			Cre15.g638300	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g642050			Cre15.g642050	tRNA processing enzyme regulator activity tRNA nucleoside ribose methylation	Unknown
Cre15.g640150			Cre15.g640150	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g641926			Cre15.g641926	Unknown	Unknown
Cre15.g643850			Cre15.g643850	Unknown	Unknown
Cre15.g639800			Cre15.g639800	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g634500			Cre15.g634500	DNA binding DNA recombination DNA integration	Unknown
Cre15.g642376			Cre15.g642376	Unknown	Unknown
Cre15.g643600			Cre15.g643600	iron-sulfur cluster assembly iron-sulfur cluster assembly complex	Iron_Sulfur_Cluster
Cre15.g636050			Cre15.g636050	Unknown	Unknown
Cre15.g639308			Cre15.g639308	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g643393			Cre15.g643393	Unknown	Unknown
Cre15.g635034			Cre15.g635034	Unknown	Unknown
Cre15.g637501			Cre15.g637501	Unknown	Unknown
Cre15.g641901			Cre15.g641901	Unknown	Unknown
Cre15.g643500			Cre15.g643500	Unknown	Unknown
Cre15.g641250			Cre15.g641250	calcium ion binding plasma membrane	Unknown
Cre15.g635750			Cre15.g635750	protein ubiquitination ubiquitin-protein transferase activity ubiquitin protein ligase activity	Ubiquitin_Proteasome
Cre15.g641800			Cre15.g641800	GTP binding GTPase activity nucleotide binding membrane exocytosis	Unknown
Cre15.g636450			Cre15.g636450	methyltransferase activity transferase activity methylation O-methyltransferase activity RNA methyltransferase activity snRNA binding snRNA modification	One_Carbon_Metabolism
Cre15.g643400			Cre15.g643400	Unknown	Unknown
Cre15.g634855			Cre15.g634855	Unknown	Unknown
Cre15.g637249			Cre15.g637249	cytosol mRNA regulatory element binding translation repressor activity negative regulation of translational initiation	Unknown
Cre15.g638303			Cre15.g638303	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g641050			Cre15.g641050	cytosol membrane double-stranded RNA binding nucleoplasm 2'-5'-oligoadenylate synthetase activity	Unknown
Cre15.g643394			Cre15.g643394	Unknown	Unknown
Cre15.g643395			Cre15.g643395	Unknown	Unknown
Cre15.g641451			Cre15.g641451	Unknown	Unknown
Cre15.g640251			Cre15.g640251	Unknown	Unknown
Cre15.g640204			Cre15.g640204	Unknown	Unknown
Cre15.g638700			Cre15.g638700	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g642800			Cre15.g642800	Unknown	Unknown
Cre15.g641400			Cre15.g641400	Unknown	Unknown
Cre15.g643390			Cre15.g643390	Unknown	Unknown
Cre15.g643389			Cre15.g643389	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g639050			Cre15.g639050	kinase activity transferase activity metal ion binding chloroplast membrane zinc ion binding phytol kinase activity	Vitamin_E_Tocopherol
Cre15.g639304			Cre15.g639304	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g637050			Cre15.g637050	Unknown	Unknown
Cre15.g639900			Cre15.g639900	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g641850			Cre15.g641850	Unknown	Unknown
Cre15.g643387			Cre15.g643387	Unknown	Unknown
Cre15.g636500			Cre15.g636500	Unknown	Unknown
Cre15.g640502			Cre15.g640502	Unknown	Unknown
Cre15.g634827			Cre15.g634827	Unknown	Unknown
Cre15.g643503			Cre15.g643503	membrane intracellular signal transduction cyclic nucleotide biosynthetic process phosphorelay signal transduction system phosphorylation transferase activity, transferring phosphorus-containing groups transferase activity kinase activity histidine phosphotransfer kinase activity plasma membrane phosphorelay sensor kinase activity protein kinase activity protein histidine kinase activity	Histidine
Cre15.g640203			Cre15.g640203	Unknown	Unknown
Cre15.g638000			Cre15.g638000	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g642875			Cre15.g642875	Unknown	Unknown
Cre15.g636950			Cre15.g636950	Unknown	Unknown
Cre15.g641298			Cre15.g641298	DNA binding DNA recombination DNA integration	Unknown
Cre15.g636800			Cre15.g636800	cytoplasm glutathione transferase activity glutathione metabolic process glutathione binding	Glutathione_Metabolism
Cre15.g636700			Cre15.g636700	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g640651			Cre15.g640651	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre15.g635150			Cre15.g635150	nucleolus	Ribosome_Biogenesis
Cre15.g640650			Cre15.g640650	Unknown	Unknown
Cre15.g640901			Cre15.g640901	Unknown	Unknown
Cre15.g641100			Cre15.g641100	ATP binding protein kinase activity protein phosphorylation transferase activity kinase activity nucleotide binding protein serine/threonine kinase activity signal transduction	Serine
Cre15.g643391			Cre15.g643391	Unknown	Unknown
Cre15.g634566			Cre15.g634566	Unknown	Unknown
Cre15.g638500			Cre15.g638500	heme binding electron transfer activity membrane oxidoreductase activity metal ion binding mitochondrial inner membrane mitochondrial electron transport, ubiquinol to cytochrome c respiratory electron transport chain respiratory chain complex III	Ubiquinone_Biosynthesis
Cre15.g639650			Cre15.g639650	RNA binding mitochondrial matrix mitochondrial RNA processing regulation of mitochondrial mRNA stability ribonucleoprotein granule chloroplast	Chloroplast_Function
Cre15.g641650			Cre15.g641650	helicase activity cytosol RNA binding P granule regulatory ncRNA-mediated post-transcriptional gene silencing	Unknown
Cre15.g643028			Cre15.g643028	mRNA cleavage and polyadenylation specificity factor complex	mRNA_3_Processing
